lat,long,log_price,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built
47.2981,-122.38,12.409013489526863,1690.0,8.823353485113792,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1360.0,1979.0
47.595,-122.133,13.475271234773816,3580.0,9.139595967450424,4.0,3.0,2.5,0.0,0.0,3.0,10.0,2370.0,1991.0
47.6938,-122.34,13.530491602931978,3810.0,8.804475183846678,6.0,3.75,2.0,0.0,0.0,4.0,8.0,3810.0,1977.0
47.3926,-122.166,12.594730635321955,1800.0,10.262943625547717,4.0,1.75,1.0,0.0,0.0,4.0,7.0,1800.0,1975.0
47.4118,-122.089,12.676076274775909,1510.0,10.315133519719373,3.0,1.75,1.5,0.0,0.0,3.0,7.0,1510.0,1976.0
47.7017,-122.127,13.071070083016778,1230.0,9.35036314989601,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1230.0,1984.0
47.6456,-122.19,13.664687668229693,3560.0,9.316500567804573,4.0,2.5,1.0,0.0,2.0,3.0,10.0,2290.0,1986.0
47.6078,-122.202,13.573438996764546,1950.0,7.592870287844818,3.0,3.0,3.0,0.0,0.0,3.0,9.0,1610.0,2009.0
47.3311,-122.326,12.419165860990882,1660.0,9.311180686902254,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1110.0,1962.0
47.4646,-122.15,13.015891132893811,2580.0,8.895629627136483,4.0,3.0,2.0,0.0,0.0,3.0,8.0,2580.0,1998.0
47.5412,-122.27,12.978493006984626,1870.0,8.880446450715093,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1270.0,1959.0
47.5123,-122.19,12.66032791780777,1010.0,8.900957872545062,2.0,1.0,2.0,0.0,0.0,4.0,7.0,1010.0,1981.0
47.7223,-122.16,12.691580461311874,970.0,8.517393171418904,2.0,2.0,1.0,0.0,0.0,3.0,7.0,970.0,1983.0
47.6345,-122.366,13.615839362835208,1300.0,8.188966863648876,3.0,1.0,2.0,0.0,0.0,3.0,7.0,1300.0,1900.0
47.6104,-122.113,13.064734264567692,1800.0,7.918992488165245,2.0,2.25,2.0,0.0,0.0,4.0,9.0,1800.0,1979.0
47.6465,-122.404,12.911642346088676,960.0,8.284251797621916,3.0,1.0,1.0,0.0,0.0,3.0,7.0,960.0,1943.0
47.7143,-122.032,12.987688474077729,1440.0,8.349011198176003,2.0,1.75,1.0,0.0,0.0,3.0,8.0,1440.0,2005.0
47.5274,-122.281,12.345834587905332,1870.0,9.595874844595468,4.0,1.0,1.5,0.0,0.0,3.0,6.0,1090.0,1928.0
47.4694,-122.006,13.304518253641184,3030.0,10.466639936479886,3.0,3.0,2.0,0.0,0.0,4.0,8.0,1760.0,1984.0
47.5311,-122.074,13.390862630439337,2220.0,7.96346006663897,3.0,2.5,2.0,0.0,0.0,3.0,10.0,2010.0,2012.0
47.6912,-122.334,13.266463721378086,1640.0,8.615408238913192,2.0,1.0,1.0,0.0,0.0,4.0,7.0,940.0,1926.0
47.5898,-122.004,13.329377546788654,1860.0,10.664316745782925,3.0,2.0,1.0,0.0,0.0,4.0,7.0,930.0,1983.0
47.5397,-122.072,13.720650276940312,4420.0,8.689632748355741,4.0,4.0,2.0,0.0,0.0,3.0,10.0,3410.0,2006.0
47.5013,-122.244,12.292250341771226,880.0,9.809506489065232,3.0,1.0,1.0,0.0,0.0,4.0,6.0,880.0,1945.0
47.5565,-122.275,13.056223574899784,1570.0,8.748463629942055,3.0,2.0,1.0,0.0,0.0,3.0,7.0,820.0,1953.0
47.5105,-122.238,13.579788224443204,2460.0,9.216521231051264,4.0,1.75,1.0,1.0,4.0,3.0,7.0,1410.0,1961.0
47.6382,-122.359,13.527828485512494,1110.0,8.188966863648876,2.0,1.5,1.0,0.0,0.0,5.0,7.0,1110.0,1904.0
47.3012,-122.218,11.957611286231677,920.0,8.681011276645632,2.0,1.0,1.0,0.0,0.0,4.0,6.0,920.0,1950.0
47.4945,-122.249,12.175613438045463,1180.0,8.707978826622321,3.0,1.0,1.0,0.0,0.0,3.0,6.0,820.0,1944.0
47.4051,-122.296,12.0015054797889,1250.0,8.928507824313293,2.0,2.0,1.0,0.0,0.0,3.0,7.0,1250.0,1962.0
47.5998,-122.312,12.892950213076524,1350.0,6.888572459565364,3.0,2.25,2.0,0.0,0.0,3.0,8.0,1050.0,2007.0
47.5579,-122.271,13.17115354157376,2540.0,8.881975184248867,4.0,1.75,1.0,0.0,0.0,4.0,7.0,1270.0,1947.0
47.4363,-122.333,12.577636201962656,1240.0,9.137877200242468,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1240.0,1954.0
47.448,-122.28,12.396693005138824,2340.0,8.921991410536698,5.0,2.25,1.0,0.0,0.0,3.0,7.0,1170.0,1951.0
47.5696,-122.127,13.500799813124576,2500.0,9.374158457205578,5.0,3.0,1.0,0.0,0.0,4.0,8.0,1550.0,1971.0
47.5091,-122.144,12.676076274775909,1880.0,9.283497892593909,3.0,2.0,1.0,0.0,0.0,5.0,6.0,940.0,1952.0
47.72,-122.216,12.985397522331173,1600.0,9.618800989064146,4.0,2.0,1.0,0.0,0.0,3.0,7.0,1600.0,1972.0
47.592,-122.307,12.983101310070822,1300.0,8.116417072794205,3.0,1.5,1.5,0.0,0.0,3.0,7.0,1300.0,1904.0
47.7217,-122.03,13.032438669876342,1440.0,9.208939391060554,2.0,2.0,1.0,0.0,0.0,3.0,8.0,1440.0,2006.0
47.5327,-122.032,12.871334622600584,1400.0,9.212238569259265,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1400.0,1962.0
47.7678,-122.254,13.310501319519725,4060.0,9.1834829178063,4.0,2.5,1.0,0.0,4.0,3.0,9.0,2150.0,1977.0
47.5661,-122.375,12.994530005894443,2160.0,8.226573474977114,3.0,2.5,2.0,0.0,0.0,3.0,8.0,2160.0,1994.0
47.7097,-122.216,12.88664104388326,2100.0,9.169518377455928,5.0,1.75,1.0,0.0,0.0,3.0,7.0,1060.0,1961.0
47.7666,-122.265,13.081541382884074,2920.0,9.970024076336372,3.0,1.75,1.0,0.0,0.0,3.0,8.0,1850.0,1961.0
47.4663,-122.369,13.383187995686226,1810.0,9.741380302992413,3.0,2.0,2.0,1.0,4.0,3.0,8.0,1810.0,1913.0
47.7226,-122.299,13.1749558275235,3000.0,9.036225051729328,6.0,3.5,1.0,0.0,0.0,3.0,8.0,1500.0,1979.0
47.2711,-122.067,13.541073712262516,4040.0,11.904000869442251,3.0,2.5,2.0,0.0,0.0,3.0,9.0,4040.0,2004.0
47.5801,-122.306,12.896089933081193,2230.0,8.294299608857235,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2230.0,1954.0
47.7328,-122.288,13.235692062711331,2790.0,8.839421607620602,3.0,1.5,1.0,0.0,2.0,3.0,8.0,1700.0,1955.0
47.675,-122.289,13.567049198665774,2610.0,8.699681400989514,3.0,2.0,1.0,0.0,0.0,5.0,7.0,1310.0,1941.0
47.5689,-122.023,13.071070083016778,1630.0,8.934191535338075,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1630.0,1986.0
47.5373,-122.395,13.279367126213993,2230.0,8.699681400989514,3.0,1.5,1.0,0.0,1.0,3.0,8.0,1260.0,1968.0
47.7591,-122.28,13.217673557208654,2380.0,9.79540110267107,3.0,2.0,2.0,0.0,0.0,4.0,8.0,2110.0,1934.0
47.6196,-122.297,13.556739829006911,1640.0,7.094234845924755,3.0,2.25,3.0,0.0,0.0,3.0,8.0,1640.0,2014.0
47.258,-122.305,12.66032791780777,1780.0,9.623442907213558,3.0,2.75,1.0,0.0,0.0,3.0,7.0,1080.0,1980.0
47.6403,-122.35,13.950915194970475,2490.0,8.294299608857235,3.0,2.5,2.0,0.0,0.0,5.0,8.0,1670.0,1918.0
47.5833,-122.242,13.710150042306449,2300.0,10.117549995114146,6.0,2.75,1.5,0.0,0.0,4.0,9.0,2300.0,1950.0
47.6609,-122.343,13.151922179645874,970.0,8.101980731853192,2.0,1.0,1.0,0.0,0.0,4.0,7.0,970.0,1916.0
47.7628,-122.354,12.77280590123446,1470.0,9.036106025364846,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1470.0,1953.0
47.724,-122.327,12.977337605354071,1340.0,9.0902045707362,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1340.0,1984.0
47.6603,-122.394,12.926348493478372,1080.0,8.517393171418904,1.0,1.0,1.5,0.0,0.0,3.0,7.0,1080.0,1948.0
47.6947,-122.315,13.514405465180351,1230.0,8.761080103868347,3.0,1.0,1.5,0.0,0.0,3.0,7.0,1230.0,1927.0
47.4759,-122.299,12.647548191161372,2090.0,9.362718052397064,4.0,2.5,1.0,0.0,0.0,3.0,7.0,1200.0,1962.0
47.492,-122.309,12.429216196844385,2210.0,9.31578088443418,3.0,1.5,1.5,0.0,0.0,3.0,7.0,2210.0,1934.0
47.3359,-122.055,12.717997664739466,2230.0,8.527341522468053,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2230.0,2006.0
47.5696,-122.09,14.77102200299171,5270.0,9.408863308108144,4.0,4.5,2.0,1.0,4.0,3.0,11.0,3400.0,1979.0
47.2681,-122.267,12.628067055589549,1960.0,12.13818452072868,2.0,1.0,1.5,0.0,0.0,4.0,6.0,1960.0,1936.0
47.5658,-122.389,13.028052697933088,1340.0,8.665785595466064,4.0,1.0,1.5,0.0,2.0,3.0,7.0,1340.0,1914.0
47.4025,-122.176,12.500606192931055,1420.0,8.922791623969637,4.0,1.75,1.0,0.0,0.0,4.0,7.0,1080.0,1981.0
47.609,-122.314,13.122363377404328,930.0,8.071218539969863,2.0,1.0,1.0,0.0,0.0,3.0,7.0,930.0,1904.0
47.7201,-122.35,12.66032791780777,1680.0,8.888894669371593,3.0,1.75,1.0,0.0,0.0,3.0,7.0,930.0,1952.0
47.2098,-122.016,13.112313041550829,2660.0,12.165771348756648,3.0,2.0,1.0,0.0,0.0,4.0,9.0,2660.0,1964.0
47.6747,-122.295,13.5985975564007,2710.0,8.412054873292933,3.0,2.0,1.5,0.0,0.0,4.0,8.0,1880.0,1929.0
47.7067,-122.129,13.591116224748411,3400.0,8.816260208734581,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3400.0,2004.0
47.6536,-122.341,13.270783382522602,1320.0,7.131698510466912,3.0,1.5,3.0,0.0,0.0,3.0,8.0,1320.0,2008.0
47.5817,-122.047,13.875287762000134,2990.0,8.80926561216931,4.0,3.0,2.0,0.0,0.0,3.0,10.0,2990.0,2014.0
47.3315,-122.169,12.920247193282195,2720.0,8.859931469616097,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2720.0,2003.0
47.5388,-121.89,13.19188944005294,2880.0,9.086363192156472,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2880.0,2006.0
47.5003,-122.156,12.779873068457553,1810.0,8.511376306094673,4.0,2.25,2.0,0.0,0.0,3.0,7.0,1810.0,2003.0
47.6684,-122.365,12.985397522331173,1150.0,7.085064293952548,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1020.0,2006.0
47.6127,-122.286,14.018451401960965,3440.0,8.517393171418904,5.0,2.25,2.0,0.0,2.0,5.0,9.0,3440.0,1901.0
47.478,-122.278,12.367340793126296,1450.0,9.092907275084087,4.0,1.75,1.5,0.0,0.0,3.0,7.0,1180.0,1962.0
47.6236,-122.117,13.001325049027272,1810.0,8.981052985901483,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1810.0,1968.0
47.6052,-122.064,14.020897387689224,5730.0,10.713261545027793,4.0,2.5,2.0,0.0,4.0,3.0,11.0,4280.0,1991.0
47.6648,-122.204,13.217673557208654,1010.0,8.71948076085107,3.0,1.0,1.0,0.0,0.0,3.0,6.0,1010.0,1942.0
47.7391,-122.102,13.604789526648622,3480.0,10.989402908557974,4.0,2.5,2.0,0.0,0.0,3.0,11.0,3480.0,1988.0
47.6022,-122.311,13.106233995474446,1690.0,7.299797366758161,3.0,2.5,3.0,0.0,0.0,3.0,8.0,1420.0,2005.0
47.4608,-122.34,12.013397676656728,1570.0,9.637632201310456,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1080.0,1956.0
47.5759,-122.012,13.190022025878145,1970.0,8.800113946766308,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1970.0,1989.0
47.6406,-122.304,13.985253332551368,2850.0,8.006700845440367,4.0,2.75,2.5,0.0,0.0,3.0,9.0,2530.0,2003.0
47.7271,-122.228,13.199324418540456,2570.0,8.628913441026645,5.0,3.0,1.0,0.0,0.0,3.0,8.0,1580.0,2009.0
47.7464,-122.317,12.531772785169476,1140.0,9.005159521036145,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1140.0,1956.0
47.432,-122.328,12.751299696013495,2040.0,8.616857514529183,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2040.0,1999.0
47.2625,-122.3,12.30591798049989,1640.0,8.902591637374087,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1140.0,1984.0
47.4802,-122.279,12.505992035646432,1890.0,8.48446336679332,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1730.0,2002.0
47.3341,-122.188,12.721885810807205,2190.0,9.128045129249353,4.0,2.75,2.0,0.0,0.0,4.0,8.0,2190.0,1996.0
47.54,-122.27,13.514405465180351,3990.0,8.517393171418904,5.0,3.5,2.0,0.0,0.0,3.0,8.0,2910.0,2004.0
47.7061,-122.347,12.834681304952548,1450.0,8.82776136765472,4.0,1.0,1.5,0.0,0.0,3.0,6.0,1450.0,1947.0
47.5065,-122.275,12.584680299468456,2840.0,8.881836305004146,5.0,3.0,1.0,0.0,0.0,3.0,7.0,1710.0,2003.0
47.5275,-122.381,12.873902018105827,1080.0,8.460834457746854,2.0,1.0,1.5,0.0,0.0,3.0,7.0,1080.0,1944.0
47.4458,-122.343,13.422467969854669,2690.0,10.250652418696085,4.0,3.0,1.0,0.0,0.0,3.0,8.0,2690.0,1954.0
47.7225,-122.126,14.018451401960965,3420.0,11.28074116900387,3.0,2.5,2.0,0.0,0.0,3.0,11.0,3420.0,1990.0
47.5475,-121.999,12.793859310432293,1230.0,7.010311867307229,2.0,1.75,2.0,0.0,0.0,3.0,8.0,1230.0,2006.0
47.4738,-122.264,12.48748510496836,1730.0,8.890823576004383,4.0,3.0,2.0,0.0,0.0,3.0,6.0,1730.0,1920.0
47.7148,-122.101,13.203021280421783,2220.0,9.397400683117311,3.0,2.25,2.0,0.0,0.0,3.0,8.0,2220.0,1985.0
47.3279,-122.191,12.814478597635029,3110.0,8.886270902072013,4.0,3.0,2.0,0.0,0.0,3.0,8.0,3110.0,1997.0
47.6722,-122.162,12.989974189358584,1990.0,9.198874893866904,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1030.0,1978.0
47.7408,-121.974,12.727838209334498,1590.0,9.080231686629162,4.0,2.0,1.0,0.0,0.0,3.0,8.0,1590.0,2001.0
47.6969,-122.343,12.72486643894534,1260.0,7.10002716662926,3.0,2.5,3.0,0.0,0.0,3.0,8.0,1260.0,2004.0
47.5351,-122.223,13.751505227988362,2410.0,9.198976041897131,4.0,2.5,1.0,0.0,0.0,5.0,8.0,1990.0,1975.0
47.6981,-122.368,13.51508091268999,4380.0,8.756367559802975,3.0,3.5,2.0,0.0,0.0,3.0,8.0,2780.0,1900.0
47.526,-122.225,14.038654109278484,3300.0,9.640563131210074,4.0,2.25,1.5,0.0,3.0,3.0,8.0,2820.0,1933.0
47.5081,-122.356,12.0435537160324,860.0,9.063810579280286,2.0,1.0,1.0,0.0,0.0,3.0,6.0,860.0,1924.0
47.3427,-122.281,12.319401330837175,1560.0,8.895766604056085,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1040.0,1964.0
47.4874,-122.152,12.71589776896258,1520.0,8.020270472819238,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1520.0,2009.0
47.4,-122.027,13.217673557208654,4180.0,10.467948725468029,4.0,3.0,2.0,0.0,0.0,3.0,11.0,4180.0,1986.0
47.7186,-122.354,13.253391639810731,1500.0,8.807771066980044,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1190.0,1926.0
47.6857,-122.348,13.122363377404328,1370.0,8.160803920954665,3.0,1.0,1.5,0.0,0.0,3.0,7.0,1370.0,1905.0
47.554,-122.308,13.102160670086809,2330.0,8.159946655578548,4.0,3.0,2.0,0.0,0.0,3.0,9.0,1920.0,2003.0
47.4508,-122.132,12.976180867226248,2820.0,9.47730940283042,4.0,3.25,2.0,0.0,0.0,4.0,8.0,2820.0,1976.0
47.745,-122.229,13.073173133213556,2340.0,9.772353284511327,4.0,1.75,1.0,0.0,0.0,4.0,7.0,1360.0,1956.0
47.3629,-122.184,12.524526376648708,2120.0,8.818038250394299,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2120.0,1998.0
47.6956,-122.335,13.37700559577791,2340.0,8.81744592104187,3.0,1.75,1.5,0.0,0.0,5.0,7.0,1620.0,1914.0
47.6195,-122.118,12.765688433465597,940.0,8.96341629199657,3.0,1.0,1.0,0.0,0.0,3.0,6.0,940.0,1959.0
47.7052,-122.346,12.542544882151386,1358.0,7.040536390215956,3.0,2.25,3.0,0.0,0.0,3.0,7.0,1358.0,2007.0
47.5297,-122.381,12.80765263256463,1600.0,8.335431477880796,5.0,2.0,1.5,0.0,0.0,3.0,7.0,1600.0,1927.0
47.7274,-122.062,13.652991628466498,3000.0,9.822873848541882,3.0,2.25,1.0,0.0,0.0,3.0,10.0,3000.0,1983.0
47.5982,-122.128,13.478638241321722,2260.0,9.374328222081632,3.0,1.75,1.0,0.0,0.0,4.0,8.0,1520.0,1968.0
47.4521,-122.121,12.751299696013495,1870.0,8.184513753033722,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1870.0,2003.0
47.6694,-122.279,13.180632285528304,1264.0,7.337587743538596,3.0,2.25,2.0,0.0,0.0,3.0,8.0,1264.0,2003.0
47.3762,-122.158,13.102140261715297,2440.0,9.944101525421384,5.0,2.25,1.5,0.0,0.0,4.0,8.0,2440.0,1975.0
47.3693,-122.041,12.802158113246987,1750.0,8.853808274977197,3.0,2.0,1.0,0.0,0.0,3.0,8.0,1750.0,1993.0
47.455,-122.198,12.751299696013495,1540.0,8.877521453852872,4.0,1.5,1.0,0.0,0.0,3.0,7.0,1160.0,1964.0
47.4836,-122.214,11.608235644774552,760.0,8.465268118551318,2.0,1.0,1.0,0.0,0.0,3.0,5.0,760.0,1930.0
47.3305,-122.171,12.873902018105827,2490.0,9.022925868116218,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2490.0,1999.0
47.6068,-122.13,13.081541382884074,1680.0,9.115040192121858,3.0,2.25,1.0,0.0,0.0,4.0,7.0,1130.0,1959.0
47.2117,-121.99,12.495003937382387,1390.0,8.700514248543275,3.0,2.0,2.0,0.0,0.0,3.0,8.0,1390.0,2005.0
47.6354,-122.353,13.698976741708323,2550.0,8.294299608857235,4.0,1.0,2.0,0.0,0.0,3.0,8.0,2370.0,1905.0
47.4585,-122.205,12.577636201962656,1590.0,9.145908511816794,2.0,2.0,1.0,0.0,0.0,3.0,7.0,910.0,1983.0
47.5344,-122.068,12.859699067927837,1600.0,7.867488568699128,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1600.0,2005.0
47.4718,-122.323,12.598114733306195,1370.0,9.18512512283512,4.0,1.5,1.0,0.0,0.0,3.0,7.0,1070.0,1953.0
47.6886,-122.354,12.936033799212836,1230.0,8.236155661683124,1.0,1.0,1.0,0.0,0.0,4.0,6.0,830.0,1924.0
47.7719,-122.361,13.09190416991962,3220.0,8.9082888855571,4.0,1.75,1.0,0.0,0.0,4.0,8.0,2010.0,1959.0
47.4485,-122.175,12.641096555879882,1280.0,9.175438319966918,3.0,1.0,1.0,0.0,0.0,4.0,6.0,920.0,1959.0
47.6392,-122.406,13.795001681332732,2480.0,8.699681400989514,4.0,2.25,2.0,0.0,2.0,3.0,10.0,2380.0,1929.0
47.7434,-122.106,12.721885810807205,1990.0,9.903087472514787,3.0,2.75,1.0,0.0,0.0,3.0,7.0,1340.0,1977.0
47.7139,-121.321,12.834681304952548,2140.0,9.51775153960896,3.0,1.75,1.5,0.0,0.0,4.0,7.0,1620.0,1970.0
47.6217,-122.198,13.610943392223,1370.0,9.067854723679428,3.0,1.5,1.0,0.0,0.0,3.0,7.0,1370.0,1955.0
47.6205,-122.096,13.774428112863044,3060.0,10.819838282610355,4.0,3.0,1.0,0.0,2.0,4.0,8.0,2460.0,1957.0
47.5677,-122.314,12.706847933442663,1300.0,6.865891074883439,3.0,1.75,2.0,0.0,0.0,3.0,7.0,840.0,2011.0
47.3375,-122.123,12.254862809699606,1200.0,10.681917533624532,4.0,1.0,1.0,0.0,0.0,3.0,5.0,1200.0,1968.0
47.3119,-122.015,12.388394202324127,1460.0,9.510741216835738,3.0,1.5,1.0,0.0,0.0,4.0,6.0,1460.0,1977.0
47.5551,-122.396,12.89921982609012,960.0,8.732465848349879,2.0,1.75,1.0,0.0,0.0,4.0,7.0,960.0,1946.0
47.6176,-122.044,13.09190416991962,1570.0,8.826294231241318,3.0,2.25,1.0,0.0,0.0,3.0,8.0,1180.0,1988.0
47.7176,-122.033,12.971540487669746,1350.0,8.295049140435111,2.0,1.75,1.0,0.0,0.0,3.0,8.0,1350.0,2004.0
47.6948,-122.286,13.8878312195439,3280.0,9.240190393945069,3.0,2.5,1.0,0.0,0.0,3.0,10.0,1680.0,1970.0
47.6797,-122.385,13.794286921512647,2690.0,8.305978210967302,3.0,2.5,3.0,0.0,0.0,3.0,10.0,2690.0,2014.0
47.7235,-121.958,13.024199128617097,2260.0,8.748463629942055,4.0,2.5,2.0,0.0,0.0,3.0,7.0,2260.0,2001.0
47.3736,-122.045,12.892950213076524,2570.0,8.969541885423252,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2570.0,1992.0
47.6437,-122.356,14.169682371684887,4960.0,8.699681400989514,4.0,4.25,2.5,0.0,0.0,3.0,11.0,3680.0,1909.0
47.5443,-121.994,14.077874822431763,4270.0,8.700014623251842,4.0,4.0,2.0,0.0,3.0,3.0,10.0,3180.0,2004.0
47.4025,-122.463,13.208541073645382,2930.0,9.55094690773585,2.0,2.0,1.0,0.0,2.0,4.0,8.0,1680.0,1980.0
47.486,-121.726,12.691580461311874,2450.0,10.812934921928274,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1770.0,1978.0
47.4369,-122.111,13.028052697933088,3360.0,8.94715577112479,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3360.0,2001.0
47.5078,-122.337,12.254862809699606,1040.0,8.431853144249223,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1040.0,1954.0
47.4559,-122.344,13.028052697933088,2450.0,9.952325334619427,4.0,2.25,1.0,0.0,2.0,4.0,8.0,1650.0,1954.0
47.444,-122.187,13.579788224443204,3120.0,11.96956519375783,4.0,3.0,2.0,0.0,0.0,4.0,8.0,3120.0,1977.0
47.3375,-122.048,12.468436909997664,1270.0,9.883437894730424,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1270.0,1977.0
47.4795,-122.126,13.132313708257495,2420.0,8.518592212329946,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2420.0,2013.0
47.5304,-122.374,13.180632285528304,2120.0,8.946505025998682,2.0,1.75,1.0,0.0,0.0,5.0,6.0,1130.0,1948.0
47.2576,-122.099,12.685407602204794,2230.0,10.821676481693364,4.0,2.75,1.0,0.0,2.0,4.0,7.0,1330.0,1977.0
47.5336,-121.76,12.77280590123446,1410.0,9.55470991405776,3.0,2.25,1.0,0.0,2.0,3.0,7.0,1170.0,1987.0
47.5755,-122.216,13.493926933836812,1550.0,9.414341877762029,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1550.0,1964.0
47.7726,-122.081,13.217582643985264,2650.0,10.90377010713103,5.0,2.5,2.0,0.0,0.0,3.0,9.0,2650.0,1984.0
47.574,-122.138,12.86099861326992,1420.0,9.303921785597714,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1200.0,1954.0
47.3564,-122.04,12.556729517143344,1580.0,8.858652969548489,3.0,2.25,1.0,0.0,0.0,4.0,7.0,1180.0,1989.0
47.6561,-122.274,14.369395671190713,3300.0,8.422003004412488,4.0,3.75,1.5,0.0,4.0,3.0,10.0,2600.0,1926.0
47.664,-121.878,14.28551418721001,6530.0,13.677627998442286,4.0,5.5,2.0,0.0,2.0,3.0,11.0,6530.0,2008.0
47.4545,-122.208,12.542544882151386,1900.0,8.962007209588313,3.0,2.25,1.0,0.0,0.0,4.0,8.0,1390.0,1977.0
47.3689,-122.058,13.049792684569493,3060.0,8.699681400989514,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3060.0,2012.0
47.6973,-122.36,12.944432168911668,790.0,8.665785595466064,2.0,1.0,1.0,0.0,0.0,3.0,6.0,790.0,1943.0
47.674,-122.377,13.244581010128575,1520.0,7.108244139731541,3.0,2.25,3.0,0.0,0.0,3.0,8.0,1520.0,2013.0
47.6302,-122.069,13.567049198665774,2206.0,11.314864694023482,3.0,2.25,1.0,0.0,2.0,3.0,6.0,866.0,1983.0
47.7307,-122.302,12.850423411901156,1430.0,8.964439833539357,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1110.0,1944.0
47.6227,-122.323,13.59136650631648,2890.0,7.771067086065406,6.0,3.0,2.5,0.0,0.0,3.0,7.0,2290.0,1906.0
