lat,long,log_price,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built
47.6103,-122.3,13.308012724290958,1640.0,8.244071270295786,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1640.0,1998.0
47.6052,-122.064,14.020897387689224,5730.0,10.713261545027793,4.0,2.5,2.0,0.0,4.0,3.0,11.0,4280.0,1991.0
47.5762,-122.415,13.66002565512388,2160.0,8.27410200229233,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2160.0,2014.0
47.7184,-122.226,12.8790171187726,1790.0,8.871505346165781,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1220.0,1974.0
47.55,-122.272,13.122363377404328,2900.0,8.658866349732383,4.0,2.5,1.0,0.0,0.0,4.0,8.0,1660.0,1959.0
47.3124,-122.352,12.345834587905333,1500.0,8.88336291691676,3.0,2.25,1.0,0.0,0.0,3.0,7.0,1150.0,1984.0
47.6403,-122.35,13.950915194970477,2490.0,8.294299608857235,3.0,2.5,2.0,0.0,0.0,5.0,8.0,1670.0,1918.0
47.5221,-122.178,13.235692062711331,3270.0,10.11662117122102,4.0,2.5,1.0,0.0,0.0,4.0,8.0,1690.0,1979.0
47.7625,-122.36,12.779873068457553,1980.0,8.881975184248867,3.0,2.25,1.0,0.0,0.0,3.0,8.0,1300.0,1964.0
47.6378,-122.301,13.573438996764546,2090.0,8.520388082312756,3.0,2.0,1.5,0.0,0.0,5.0,7.0,2090.0,1920.0
47.6032,-122.31,13.011431816697048,1180.0,7.645397699428633,2.0,2.25,2.0,0.0,0.0,3.0,7.0,1180.0,2004.0
47.6958,-122.357,13.199324418540456,1140.0,8.81001204797317,1.0,1.0,1.5,0.0,0.0,3.0,7.0,1140.0,1920.0
47.3128,-122.351,12.437184366493561,1540.0,8.88336291691676,3.0,2.0,2.0,0.0,0.0,4.0,7.0,1540.0,1984.0
47.4492,-122.084,13.028052697933088,2050.0,11.456630207915023,4.0,1.75,1.0,0.0,0.0,4.0,7.0,1250.0,1959.0
47.5602,-122.176,13.337232792266294,2270.0,9.13216259091216,4.0,2.5,1.0,0.0,0.0,5.0,8.0,1500.0,1972.0
47.6256,-122.284,14.038654109278484,2070.0,8.506132244056813,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2070.0,1930.0
47.6765,-122.32,13.112313041550827,1580.0,7.113956109566034,3.0,1.5,3.0,0.0,0.0,3.0,8.0,1580.0,2014.0
47.6896,-122.357,13.199324418540456,1270.0,8.253488028345904,3.0,1.0,1.5,0.0,0.0,3.0,7.0,1270.0,1926.0
47.3035,-122.283,12.56602072690536,1830.0,8.516793111394898,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1830.0,2004.0
47.4932,-122.263,12.47227568630483,1780.0,8.962007209588313,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1060.0,1957.0
47.5977,-121.976,13.62918097977278,3330.0,8.963160242833732,4.0,3.25,2.0,0.0,0.0,3.0,9.0,3330.0,2004.0
47.527,-122.193,13.017002861746503,2530.0,10.212001134567842,3.0,2.25,2.0,0.0,0.0,3.0,8.0,2530.0,1987.0
47.3375,-122.048,12.468436909997665,1270.0,9.883437894730424,2.0,1.0,1.0,0.0,0.0,3.0,6.0,1270.0,1977.0
47.622,-122.195,14.187074114396758,2820.0,8.963160242833732,4.0,3.5,2.0,0.0,0.0,3.0,10.0,2820.0,1995.0
47.2641,-122.215,13.081541382884074,3480.0,9.458917724547202,5.0,3.5,2.0,0.0,2.0,3.0,10.0,2890.0,2004.0
47.5331,-122.278,12.506177237980511,1830.0,8.560444233410552,4.0,2.0,1.5,0.0,0.0,3.0,7.0,1830.0,1951.0
47.5703,-122.165,13.963930563082547,4680.0,9.179984251961283,4.0,3.5,2.0,0.0,0.0,3.0,10.0,3360.0,2005.0
47.5114,-122.318,12.429216196844383,1700.0,8.94910546953925,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1120.0,1960.0
47.6172,-122.298,13.38472764187182,1050.0,7.841099765422119,2.0,1.0,1.0,0.0,0.0,3.0,7.0,880.0,1904.0
47.7035,-122.164,13.287793066528065,2080.0,9.400547423044127,3.0,2.0,2.0,0.0,0.0,4.0,8.0,2080.0,1982.0
47.6662,-122.057,13.519393006691391,2610.0,10.410515976053734,4.0,2.5,2.0,0.0,0.0,3.0,10.0,2610.0,1988.0
47.5789,-122.286,14.470436525704022,4830.0,8.993551586299981,5.0,4.25,2.5,0.0,2.0,4.0,11.0,3710.0,1914.0
47.1853,-122.017,12.66349749256905,1120.0,11.49726345348056,3.0,1.75,1.5,0.0,2.0,4.0,7.0,1120.0,1917.0
47.496,-122.19,12.37102336582647,1330.0,8.687273461787838,4.0,2.0,1.0,0.0,0.0,4.0,5.0,1330.0,1942.0
47.6367,-122.364,13.481435445942783,1420.0,8.188966863648876,3.0,2.0,1.5,0.0,0.0,4.0,7.0,1420.0,1904.0
47.6732,-122.143,13.434250138552928,2620.0,9.258177701390343,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2620.0,1990.0
47.6462,-122.384,12.751299696013497,1430.0,8.343077871169383,3.0,2.0,1.0,0.0,0.0,4.0,7.0,830.0,1908.0
47.772,-122.323,12.506177237980511,1260.0,8.922791623969637,3.0,1.75,1.0,0.0,0.0,3.0,6.0,840.0,1947.0
47.4239,-122.292,12.384218830913648,1330.0,8.785845337961213,3.0,1.5,1.0,0.0,0.0,3.0,7.0,900.0,1971.0
47.5756,-122.316,12.861504978551874,710.0,8.699681400989514,1.0,1.0,1.5,0.0,0.0,3.0,6.0,710.0,2015.0
47.4572,-122.18,12.517227074167097,2050.0,9.11007795003779,3.0,1.75,2.0,0.0,0.0,4.0,6.0,2050.0,1959.0
47.5675,-122.396,13.075062104286316,1240.0,8.658519127506672,3.0,1.0,1.5,0.0,0.0,4.0,6.0,960.0,1910.0
47.6964,-122.336,13.219490088135052,2040.0,8.75605259917045,4.0,1.75,1.0,0.0,0.0,3.0,7.0,1020.0,1962.0
47.6925,-122.32,13.012548511397123,1110.0,8.596743470174246,2.0,1.0,1.0,0.0,0.0,3.0,6.0,890.0,1937.0
47.5882,-122.155,12.92659177288597,1040.0,9.242226560838505,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1040.0,1958.0
47.4572,-122.184,12.314927050442256,910.0,9.197255132427527,2.0,1.0,1.0,0.0,0.0,3.0,6.0,910.0,1957.0
47.4416,-122.149,12.723377235393874,2240.0,9.856972298794659,5.0,3.0,1.0,0.0,0.0,4.0,8.0,1700.0,1968.0
47.7315,-122.058,13.500799813124575,3460.0,9.482654967296842,3.0,3.0,2.0,0.0,0.0,3.0,9.0,2560.0,1988.0
47.4824,-122.336,12.191973721150672,1140.0,9.079776001955066,3.0,1.0,1.0,0.0,0.0,3.0,6.0,990.0,1942.0
47.6629,-122.325,13.493926933836812,2380.0,8.314097335405807,6.0,1.75,2.0,0.0,0.0,3.0,8.0,2380.0,1917.0
47.214,-121.993,12.744026936684417,2080.0,9.339261152043022,3.0,2.0,1.0,0.0,0.0,3.0,8.0,2080.0,2002.0
47.7694,-122.321,12.736700896592344,1750.0,9.014447135152134,5.0,2.0,1.0,0.0,0.0,3.0,7.0,1750.0,1956.0
47.6994,-122.347,12.943236711506893,1410.0,8.704668113450987,3.0,2.0,1.5,0.0,0.0,4.0,7.0,1410.0,1930.0
47.5721,-122.309,12.92391243868049,2160.0,8.294299608857235,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1080.0,1953.0
47.3305,-122.351,12.388394202324129,2460.0,9.680406499268875,5.0,1.75,1.0,0.0,0.0,3.0,7.0,1230.0,1957.0
47.6285,-121.899,13.592367006650065,3540.0,11.97936650572697,4.0,3.25,2.0,0.0,0.0,3.0,9.0,3540.0,2007.0
47.5323,-122.281,12.524526376648708,1390.0,6.985641817639208,3.0,3.0,2.0,0.0,0.0,3.0,7.0,1140.0,2006.0
47.7185,-122.226,13.334162827017881,2410.0,8.981052985901483,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2410.0,1997.0
47.7403,-122.256,12.889169490236618,1300.0,9.0217190130337,3.0,1.5,1.0,0.0,0.0,5.0,7.0,1300.0,1956.0
47.3588,-122.082,12.641096555879882,1950.0,8.249575150000199,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1950.0,2013.0
47.6425,-122.406,14.058456736574664,3720.0,9.041803370152845,4.0,1.75,1.0,0.0,3.0,4.0,9.0,1960.0,1947.0
47.5355,-122.179,13.257768014410532,2490.0,8.934586870389676,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2490.0,1991.0
47.7085,-122.286,13.158695306651719,2120.0,8.616314282284044,4.0,3.0,1.5,0.0,0.0,3.0,8.0,1420.0,1985.0
47.6249,-122.024,13.473020249017498,2830.0,9.177920480720072,3.0,2.5,2.0,0.0,0.0,3.0,10.0,2830.0,1991.0
47.4395,-122.111,13.304684934198283,4410.0,10.970918723720663,5.0,3.25,2.0,0.0,0.0,4.0,9.0,2330.0,2001.0
47.7428,-122.183,13.054084536651034,2220.0,8.88336291691676,4.0,2.5,1.0,0.0,0.0,3.0,7.0,1270.0,1973.0
47.4485,-122.175,12.641096555879882,1280.0,9.175438319966918,3.0,1.0,1.0,0.0,0.0,4.0,6.0,920.0,1959.0
47.5459,-122.368,12.800779753276867,1710.0,7.70210434005105,3.0,3.5,2.0,0.0,0.0,3.0,7.0,1400.0,2013.0
47.4568,-122.146,12.873902018105829,2330.0,9.031811613420924,4.0,1.75,1.0,0.0,0.0,4.0,8.0,2330.0,1968.0
47.5292,-122.316,12.247296159430732,840.0,8.343077871169383,2.0,1.0,1.0,0.0,0.0,3.0,5.0,840.0,1938.0
47.1986,-121.967,12.736700896592344,3180.0,10.225099926250317,3.0,1.0,1.0,0.0,0.0,3.0,8.0,1400.0,1969.0
47.7129,-122.304,13.055154627710879,2260.0,9.049349685884057,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1130.0,1948.0
47.5953,-122.08,13.627975434117433,2970.0,10.996718722251758,4.0,2.75,1.0,0.0,2.0,4.0,8.0,1610.0,1973.0
47.6205,-122.096,13.774428112863044,3060.0,10.819838282610355,4.0,3.0,1.0,0.0,2.0,4.0,8.0,2460.0,1957.0
47.6205,-122.141,13.203021280421783,1990.0,9.679468618185965,3.0,2.5,1.0,0.0,0.0,3.0,8.0,1540.0,1964.0
47.6352,-122.29,14.626440774180603,3420.0,9.071193240566025,3.0,2.5,1.0,0.0,0.0,3.0,9.0,2890.0,1951.0
47.7707,-122.369,13.262125319779487,2990.0,8.922791623969637,5.0,2.5,1.0,0.0,2.0,3.0,9.0,1800.0,1972.0
47.7037,-122.24,13.444446876573442,2330.0,9.69898173460629,3.0,1.75,2.0,0.0,0.0,3.0,9.0,2330.0,1964.0
47.53,-122.388,13.458764182902971,2230.0,8.605387202152153,3.0,3.25,1.0,0.0,1.0,4.0,8.0,1430.0,1977.0
47.3315,-122.169,12.920247193282195,2720.0,8.859931469616097,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2720.0,2003.0
47.4703,-122.015,13.296316684527767,3680.0,10.483941845626783,4.0,3.0,1.5,0.0,0.0,4.0,8.0,2320.0,1970.0
47.7412,-122.343,12.65395846952229,1320.0,8.733271845008325,3.0,1.75,1.0,0.0,0.0,5.0,7.0,1320.0,1948.0
47.691,-122.105,13.568330428821824,2590.0,9.056256356593467,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2590.0,1988.0
47.727,-122.176,12.823957341589573,1610.0,9.333088837235236,4.0,1.75,1.0,0.0,0.0,3.0,7.0,1610.0,1968.0
47.397,-122.187,12.498742259492994,1610.0,9.038008749211576,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1610.0,1994.0
47.5322,-122.072,12.7098736543592,1240.0,6.580639137284949,2.0,2.25,2.0,0.0,0.0,3.0,7.0,1150.0,2008.0
47.7306,-122.291,12.679196402112153,1347.0,7.164720378771857,3.0,2.25,3.0,0.0,0.0,3.0,7.0,1347.0,2010.0
47.7231,-122.301,12.834681304952548,1330.0,9.1503780308035,3.0,1.75,1.0,0.0,0.0,5.0,6.0,710.0,1936.0
47.4874,-122.207,12.604848765487542,850.0,8.517393171418904,2.0,1.0,1.0,0.0,0.0,3.0,5.0,850.0,1907.0
47.5366,-122.359,12.25247901834433,970.0,8.610501368549889,3.0,1.5,1.0,0.0,0.0,3.0,7.0,970.0,1976.0
47.5661,-122.375,12.994530005894443,2160.0,8.226573474977114,3.0,2.5,2.0,0.0,0.0,3.0,8.0,2160.0,1994.0
47.3835,-122.095,12.765688433465597,2560.0,8.599510233905452,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2560.0,2012.0
47.6059,-122.307,13.334243736439827,2340.0,8.197263371414335,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2340.0,1998.0
47.7638,-122.317,12.676076274775909,1520.0,9.090542808520587,3.0,1.0,1.5,0.0,0.0,4.0,7.0,1520.0,1951.0
47.3728,-122.157,12.367128004530962,1720.0,8.049746290952191,2.0,2.5,2.0,0.0,0.0,3.0,8.0,1720.0,1999.0
47.6719,-122.163,13.407542319637992,2800.0,9.78633556772527,5.0,2.0,1.0,0.0,0.0,4.0,8.0,1400.0,1963.0
47.7309,-122.332,13.122363377404328,1530.0,8.96405612822033,4.0,2.0,1.0,0.0,0.0,3.0,7.0,1530.0,1955.0
47.3351,-122.044,13.262125319779487,1750.0,9.888881400146765,2.0,1.5,1.5,0.0,0.0,4.0,8.0,1440.0,1978.0
47.4456,-121.773,12.676076274775909,1110.0,9.259225769705994,3.0,2.0,1.0,0.0,0.0,5.0,7.0,1110.0,1978.0
47.7358,-122.335,13.047639831208393,3400.0,9.101752431559284,5.0,2.5,1.0,0.0,0.0,4.0,8.0,1700.0,1959.0
47.2701,-122.313,12.542544882151386,1600.0,8.833754223418396,4.0,2.0,1.0,0.0,0.0,3.0,7.0,1600.0,1994.0
47.6195,-122.118,12.765688433465597,940.0,8.96341629199657,3.0,1.0,1.0,0.0,0.0,3.0,6.0,940.0,1959.0
47.717,-122.19,12.425208175446844,1090.0,7.8961806086154915,2.0,1.5,2.0,0.0,0.0,3.0,7.0,1090.0,1982.0
47.6634,-122.34,13.182517300224076,1270.0,7.069874128458572,2.0,3.0,2.0,0.0,0.0,3.0,8.0,1110.0,2000.0
47.5497,-122.172,13.066427745074025,1840.0,9.036106025364846,3.0,2.25,1.0,0.0,0.0,3.0,8.0,1290.0,1961.0
47.6501,-122.395,13.473020249017498,2120.0,8.594339400592892,4.0,1.75,1.0,0.0,0.0,4.0,8.0,1060.0,1941.0
47.6766,-122.186,13.270783382522602,3550.0,9.169622538697624,5.0,2.75,2.0,0.0,0.0,3.0,7.0,3550.0,1960.0
47.277,-122.347,12.706847933442663,2980.0,8.643825842349603,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2980.0,2003.0
47.3832,-122.3,12.072255497795835,730.0,8.699681400989514,2.0,1.0,1.0,0.0,0.0,3.0,6.0,730.0,1950.0
47.5696,-122.375,13.244581010128577,2110.0,8.294299608857235,3.0,3.0,1.0,0.0,2.0,4.0,7.0,1110.0,1965.0
47.6056,-122.305,13.188151117942333,2280.0,8.188966863648876,5.0,2.0,2.0,0.0,0.0,3.0,7.0,2280.0,1992.0
47.6513,-122.386,13.129338991140754,1810.0,7.467942332285852,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1350.0,1997.0
47.2931,-122.188,12.367340793126296,1420.0,8.97727273946428,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1420.0,1962.0
47.5434,-122.27,13.232114241363448,3220.0,8.54110501146255,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2420.0,2000.0
47.5915,-122.058,13.780919113194654,3810.0,8.98969370086056,5.0,4.5,2.0,0.0,0.0,3.0,10.0,3810.0,2008.0
47.6695,-122.337,14.075564463298582,2630.0,9.150696519048667,6.0,2.75,2.0,0.0,0.0,5.0,9.0,2510.0,1900.0
47.5497,-122.355,12.644327576461329,1060.0,8.847216104357543,3.0,1.5,1.0,0.0,0.0,4.0,6.0,1060.0,1983.0
47.6815,-122.382,13.190022025878143,1520.0,8.119993827725105,2.0,1.0,1.0,0.0,0.0,4.0,7.0,830.0,1927.0
47.534,-122.373,12.976180867226248,1970.0,8.548885638148727,4.0,1.75,1.5,0.0,0.0,3.0,7.0,1970.0,1942.0
47.5382,-122.114,14.375126345899696,5860.0,9.541728276688032,6.0,4.25,2.0,0.0,3.0,3.0,10.0,4150.0,2013.0
47.6646,-122.365,13.422467969854667,2400.0,8.114025442356757,4.0,3.0,1.0,0.0,0.0,4.0,7.0,1200.0,1964.0
47.7408,-121.974,12.727838209334498,1590.0,9.080231686629162,4.0,2.0,1.0,0.0,0.0,3.0,8.0,1590.0,2001.0
47.5769,-122.397,12.92391243868049,1410.0,8.517393171418904,3.0,1.0,1.0,0.0,0.0,3.0,6.0,980.0,1925.0
